longitud,latitud,Enotourism,valoracion,n_valoraciones,esta_trip,total_visits_similar,Antiguedad.empresa,Tamaño,Productividad,Rentabilidad
-8.74917394,42.49962636,1,4.8,46.0,1,2600.0,11,-0.524462816080269,1.53042005117848,-0.263306397416802
-8.85406549,42.42515444,0,5.0,1.0,0,917.0,10,-1.38951516887042,-0.0174842133243754,-0.171744718382579
-8.77437,41.94629,1,4.9,15.0,0,271.0,10,-1.49806270512254,0.451130317787126,2.1494142302955
-8.765877,42.49093796,1,4.6,24.0,0,421.0,10,-0.988765491618889,0.737825135971134,0.290237009892505
-8.79871,42.41669,1,4.8,5.0,0,2500.0,9,-1.64104164141539,-0.125099872652507,0.430932689104185
-8.64503436,42.65017406,0,4.7,32.0,0,5500.0,9,-0.996530542802916,0.489449711665815,0.0669434774559932
-8.72493650777478,42.4996133,1,4.4,28.0,1,2500.0,9,-0.65370619792689,0.156141967228859,0.0535584629380337
-8.8105,42.51104,0,5.0,3.0,0,373.0,8,-1.27991306704052,0.90932979354578,1.38916576795856
-8.8159024,42.47920828,0,,,0,2400.0,7,-0.288808907947196,2.54134040274399,0.692870343417554
-8.731,42.5768,1,4.5,508.0,1,13500.0,7,-0.8272543105279,-1.5507495014616,-1.61174135184423
-8.77089282,42.50112963,0,5.0,6.0,0,5100.0,7,-1.41272488826084,-0.159084474975798,1.14012577015966
-2.81391,42.38408,0,4.8,5.0,0,,26,-1.22230438237792,-0.447751803611899,-1.15594115116014
0.81316729,41.16138502,1,4.8,46.0,1,3400.0,25,-0.884754646636405,-2.07962857857975,-0.520602758869302
-2.93404,43.25975,1,4.7,87.0,1,2100.0,24,-1.39254268765017,-0.906740175698426,-0.0886385032331686
-2.84848,43.28116,0,,,0,322.0,18,-0.503120525150837,1.5735350315705,-0.548563207217259
-2.85094977,43.27914772,1,4.9,43.0,0,1200.0,14,-0.986413770039438,0.589518507955398,0.139695230692167
-3.00232,43.00181,1,,,0,2200.0,11,-1.11010772181619,0.744804057786073,1.39912582549992
-1.10798,39.49027,1,4.7,843.0,1,9500.0,32,2.25407137397419,0.0216007465730834,0.620991174227669
-0.18084512,38.96855086,1,,,0,6300.0,30,-1.84212208092122,-1.99813504445469,-0.406776043391557
-1.1244952,39.4752222,0,,,0,11200.0,29,-1.16722821998299,-0.57589060720232,0.177577112751963
-1.27681,39.55869,1,4.9,46.0,1,201.0,29,-1.01448188664486,-1.11279378685153,0.133832769883313
-0.3929,39.46843,1,,,0,1500.0,27,-1.16270961613557,-1.68603939439568,0.513256159673694
-0.7624,39.4404,0,4.6,15.0,0,1200.0,27,-0.802226451007534,0.371626089185023,0.041599154456355
-0.75189292,38.8739807,0,4.7,80.0,1,513.0,26,0.628539648401003,-0.964056493282982,0.724464878664931
-0.97369191,39.7255024,1,4.8,44.0,0,21200.0,25,0.941285626704751,-0.868206073712504,-0.0541834079223605
-1.12454,39.50375,1,4.3,17.0,0,16100.0,24,7.3727842600374,-1.99846256028738,0.346377998712098
-1.15473709,39.51971447,0,,,0,404.0,24,-0.28861504704509,2.91357810591753,0.922423451921962
-1.09641,39.49249,0,4.5,25.0,0,,24,-1.0425050708926,0.843795059182187,-0.241288630806832
-0.37064,39.46896,1,5.0,1.0,0,1100.0,23,-2.71470659416422,-3.03070809599754,-0.270685029305294
-1.15258,39.51833,1,4.7,175.0,1,10700.0,23,0.458562278323195,-0.463190567538948,-0.115102365887072
-0.4156,39.52814,1,,,0,5000.0,18,-1.0618796804354,-0.0008609410499366,0.0430641336326165
-1.15301,39.51811,1,4.8,182.0,1,14600.0,18,0.877051062267325,1.20235058547544,0.331755553186638
-0.37603,39.47059,1,4.7,34.0,0,3900.0,16,-0.883423289996613,0.394072501566615,-0.844869284222633
-1.197597,39.565452,0,5.0,1.0,0,,12,-1.11979076277113,1.36570915774649,1.41190040278271
-0.60469,38.82389,0,4.9,13.0,0,266.0,10,-1.08724045329292,0.589058829068384,-0.115891558349724
-1.11868,39.49874,0,4.9,14.0,0,462.0,10,-0.859439925147067,2.97602212200429,2.05645013850524
-1.38262,39.47656,1,,,0,12000.0,8,-0.954217710513037,0.858941137284222,1.07429027504764
-1.01327721,39.8760332,1,,,0,5200.0,8,-1.4924535687125,-0.425847461571487,0.0830495320807334
-1.11548,39.49708,0,5.0,3.0,0,1200.0,7,-1.85169937242664,-0.874221532881123,0.555654352851113
-1.32533,38.47519,0,,,0,28300.0,19,3.1547090649269,0.971177617938883,-0.413554831183467
-1.68714898,41.825546,1,,,0,3200.0,18,-1.10718688464774,0.165197452148972,-0.239986837261055
-1.51614872,41.28570294,0,4.9,17.0,0,470.0,18,-1.51546803588606,-0.1843336951489,0.154412459224899
-1.32426,41.397,0,,,0,,17,-1.6665574130659,0.216341246282548,0.925727634914543
-1.22111421,41.34074632,1,5.0,1.0,0,,13,-1.00358815602578,0.339967417089726,0.0368331168424016
-1.704398,41.249364,0,4.1,20.0,0,11400.0,13,0.28295039021126,-0.105363338615747,-0.278822798672566
-1.45885,41.83177,1,4.4,36.0,0,,12,-1.08283074644172,-0.0751678105925855,0.218873433712541
-1.38158786,41.4219579,0,3.8,79.0,0,8700.0,11,0.170742855793714,1.82572971397738,-0.224862588359044
-1.28222,41.59788,0,4.3,3.0,0,764.0,9,-0.547896743323724,1.43266071236551,0.263664607890587
-1.3235508,41.3971069,1,4.5,31.0,0,3300.0,8,0.0775681439020007,-0.165172544216301,-0.130993664975295
-0.99134,41.98247,0,,,0,,8,-1.80674256126545,-0.706898161706402,-0.63568621299188
-0.89247,41.63666,0,,,0,264.0,6,-1.13416786788105,0.640211953724637,1.39427047290527
-0.01192072,38.740699,1,4.5,971.0,1,9500.0,74,0.99706067900694,-0.587580316366543,-0.156828336305575
-6.33599,38.56454,1,5.0,1.0,0,2500.0,61,6.15443557635221,-1.30170347417397,-1.04058917385468
-6.67215,38.72443,0,,,0,494.0,46,2.54674657394353,0.988986984563013,-1.63099889444475
-3.55136,41.69463,0,4.7,40.0,0,714.0,57,0.0879071645331969,0.223940473038395,-0.338493765127135
-2.94982,39.40104,0,4.8,36.0,0,4800.0,59,4.09723388465933,0.115814983653411,-1.74207969829697
-2.08772,42.23633,0,4.7,26.0,0,8200.0,68,1.48893356300224,2.47918528205946,-0.220774710578505
-2.16813,42.3412,0,,,0,2500.0,68,1.47813044453184,0.634317407097667,-1.11225418551899
-2.12387,42.40326,1,5.0,190.0,0,6000.0,67,0.952360407057894,-0.552728694368943,-2.49387990303498
-2.737363,42.380812,0,4.8,29.0,0,3900.0,48,2.87400329348317,0.124432657113266,-1.5104268183464
-2.29412007,42.39946345,1,,,0,5200.0,34,1.58236669172562,0.460811781763152,-1.06300246215904
-1.153474,38.61637,1,4.5,108.0,1,15600.0,38,3.22131086236518,-1.03127035496116,-0.166824877363348
-0.88201,38.80837,1,4.5,172.0,0,8500.0,80,9.88249862790906,-2.89658036873594,-0.0086002825927571
-0.70646,39.39209,0,4.2,126.0,0,12000.0,104,2.90479241396667,-1.29993933131089,-0.205637396488849
-5.40309,41.52598,0,4.5,64.0,1,3300.0,50,2.54394377188102,0.574289128647885,0.199477821331453
-1.47257105,41.75925818,0,4.4,18.0,0,255.0,69,4.69550219418267,-0.602728061714703,-1.12292855760039
0.99434,42.13102,0,5.0,28.0,1,164.0,11,-1.68385967856639,-0.537700718409031,-0.126600499600227
-1.74820074,42.1744607,1,4.8,43.0,0,6900.0,30,-0.658826572133807,-0.251275137591809,-0.293551452204184
